platform,cluster_id,taxonomy_id,cluster_name,module,submodule,detail,business_family,business_submodule,business_detail,naming_confidence,naming_source,needs_review,score_share,evidence_mass_coverage,evidence_row_coverage,supporting_evidence,top_ngrams
ios,1275,M01.04.01,Truy cập và tài khoản | Thông tin cá nhân | Xem thông tin tài khoản,Truy cập và tài khoản,Thông tin cá nhân,Xem thông tin tài khoản,Truy cập và tài khoản,Thông tin cá nhân,Xem thông tin tài khoản,high,validated_taxonomy_detail,false,0.9954,0.9896,0.625,action@HomeVC#btn_back action@HomeVC#Home/Nav_profile || view@PersonalVC <eos> || action@HomeVC#btn_back action@HomeVC#Home/Header/go_to_screen/Profile,action@<missing>#home/home_service_management/click_tv_service_tab view@HomeVC || action@HomeVC#btn_back action@HomeVC#Home/Nav_profile || view@AppPolicyVC <eos> || action@HomeVC#btn_back action@HomeVC#Home/Header/go_to_screen/Profile || action@PersonalVC#Home/Account/My_Rating <eos> || view@hi.fpt.vn/web/gift/voucher/home <eos> || view@PersonalVC <eos> || action@PersonalVC#Home/Account/Introduction <eos>
ios,1276,M01.04.01,Truy cập và tài khoản | Thông tin cá nhân | Xem thông tin tài khoản,Truy cập và tài khoản,Thông tin cá nhân,Xem thông tin tài khoản,Truy cập và tài khoản,Thông tin cá nhân,Xem thông tin tài khoản,high,validated_taxonomy_detail,false,0.9015,0.8141,0.625,action@HomeVC#btn_back view@PersonalVC || action@UpdateProfileDatePickerVC#account_infor/upgrade_btn action@UpdateProfileDatePickerVC#Home/Account/view_employee || action@ManagerContractVC#Home/Account/Contract_Management/Edit_Email view@PersonalVC,action@HomeVC#btn_back view@PersonalVC || action@ManagerContractVC#Home/Account/Contract_Management/Edit_Email view@PersonalVC || view@hi.fpt.vn/dkol/product-detail?cat_id=3&ordertype=1 view@PersonalVC || action@hi.fpt.vn/web/gift/voucher/my-voucher#adsview || view@hi.fpt.vn/web/gift/voucher/my-voucher action@hi.fpt.vn/web/gift/voucher/my-voucher#adsview || action@UpdateProfileVC#account_infor/full_name_block action@UpdateProfileVC#Home/Account/view_employee || action@HOME/VIEW_DETAILS/INSPECTION_REPORT/INSPECTION_REPORT_LIST#HOME/VIEW_DETAILS/INSPECTION_REPORT/INSPECTION_REPORT_BLOCK view@PopupVC || action@UpdateProfileDatePickerVC#account_infor/upgrade_btn action@UpdateProfileDatePickerVC#Home/Account/view_employee
ios,1277,,Chưa phân loại | Không đủ bằng chứng,Chưa phân loại,Không đủ bằng chứng,,Chưa phân loại,Không đủ bằng chứng,,low,insufficient_observed_evidence,true,0.0,0.0,0.0,,view@DetailsNotiVC internet/device || action@DeviceDetailVC#internet_fprotect_screen/management_device/management_device_screen/devices_details/device_information/un_locking_internet <eos> || action@DeviceDetailVC#internet_fprotect_screen/management_device/management_device_screen/devices_details/device_information/un_locking_internet action@DeviceDetailVC#view_os_noti || internet/device <eos> || view@InAppAuthenOTPVC <eos> || action@DeviceDetailVC#internet_fprotect_screen/management_device/management_device_screen/devices_details/device_information/un_locking_internet view@InAppAuthenOTPVC || action@FsListConnectedDeviceVC#internet_fprotect_screen/management_device/management_device_screen/devices_tab_blocking action@FsListConnectedDeviceVC#internet_fprotect_screen/management_device/management_device_screen/devices_details || action@DeviceDetailVC#view_os_noti
ios,1278,M05.01.01,"Internet, Wi-Fi và thiết bị mạng | Modem | Xem thông tin/trạng thái modem","Internet, Wi-Fi và thiết bị mạng",Modem,Xem thông tin/trạng thái modem,"Internet, Wi-Fi và thiết bị mạng",Modem,Xem thông tin/trạng thái modem,high,validated_taxonomy_detail,false,0.975,1.0,1.0,action@ManageModemVC#sa_msg_close action@ManageModemVC#home/home_service_management/internet_service_tab/modem_control/click_modem_schedule || action@ManageModemVC#sa_msg_close action@ManageModemVC#home/home_service_management/internet_service_tab/modem_control/click_setting_modem || action@ManageWiFiVC#home/home_service_management/internet_service_tab/wifi_control/click_device_control view@ManageModemVC,action@ManageModemVC#sa_msg_close action@ManageModemVC#home/home_service_management/internet_service_tab/modem_control/click_setting_modem || action@ManageWiFiVC#home/home_service_management/internet_service_tab/wifi_control/click_device_control view@ManageModemVC || action@ManageModemVC#sa_msg_close action@ManageModemVC#home/home_service_management/internet_service_tab/modem_control/click_modem_schedule || action@ModemPrivacySettingVC#home/home_service_management/internet_service_tab/modem_control/modem_setting/showmore_privacy_setting <eos> || action@ModemRestartScheduleVC#home/home_service_management/internet_service_tab/modem_control/modem_schedule/on_modem_schedule action@ModemRestartScheduleVC#home/home_service_management/internet_service_tab/modem_control/modem_schedule/off_modem_schedule || internet/schedule view@ModemRestartScheduleVC || action@ModemCreateRestartScheduleVC#home/home_service_management/internet_service_tab/modem_control/modem_schedule/select_date_modem_schedule action@ModemCreateRestartScheduleVC#btn_back || action@ModemRestartScheduleVC#home/home_service_management/internet_service_tab/modem_control/modem_schedule/delete_modem_schedule action@ModemRestartScheduleVC#home/home_service_management/internet_service_tab/modem_control/modem_schedule/on_modem_schedule
ios,1279,,Sức khỏe và chất lượng mạng | Kiểm tra toàn diện Dr.Smart,Sức khỏe và chất lượng mạng,Kiểm tra toàn diện Dr.Smart,,Sức khỏe và chất lượng mạng,Kiểm tra toàn diện Dr.Smart,,medium,reviewed_literal_evidence,true,0.6558,0.4322,0.125,action@DoctorSmartVC#Home/Support/check_error/scan_result/need_staff_result view@ListSupportRequestVC,action@SelectMediaSupportController#home/support_create/support_location_list view@ContactLocatorVC || action@SelectMediaSupportController#home/support_create/support_location_list || action@SupportCreatorDescriptionOnlyVC#Support_create_describe_request view@UIApplicationRotationFollowingControllerNoTouches || action@PopupVC#Home/Support/check_error/scan_result/suggest_fix_result action@PopupVC#Home/Support/check_error/scan_result/need_staff_result || action@DoctorSmartVC#Home/Support/check_error/scan_result/need_staff_result view@ListSupportRequestVC || action@PopupCustomSizeVC#popup view@UIPageViewController || action@PopupWithCustomContentVC#Home/Support/Support_History_View/Support_Complete action@PopupWithCustomContentVC#Home/Support/Support_History_View/Support_InProgress || action@PopupWithCustomContentVC#Home/Support/check_error/scan_result/set_appointment/agree_appointment action@PopupWithCustomContentVC#Home/Support/Support_History_View/Support_InProgress
ios,1280,,Yêu cầu hỗ trợ và chăm sóc khách hàng | Tạo yêu cầu,Yêu cầu hỗ trợ và chăm sóc khách hàng,Tạo yêu cầu,,Yêu cầu hỗ trợ và chăm sóc khách hàng,Tạo yêu cầu,,high,reviewed_literal_evidence,false,0.8,0.4687,0.5,action@SupportCreatorDescriptionOnlyVC#Support_create_quick_move_device action@SupportCreatorDescriptionOnlyVC#Support_create_quick_tv || action@SupportCreatorDescriptionOnlyVC#Home/Nav_support action@SupportCreatorDescriptionOnlyVC#Support_create_quick_tv || action@SupportCreatorDescriptionOnlyVC#Support_create_quick_tv view@_UIRemoteInputViewController,action@PopupCustomSizeVC#sa_msg_close action@PopupCustomSizeVC#Home/{id}/go_to_screen/REPORT_HOME || action@SupportCreatorDescriptionOnlyVC#Support_create_quick_move_device action@SupportCreatorDescriptionOnlyVC#Support_create_quick_tv || action@PopupCustomSizeVC#Home/Home_pull_to_refresh action@PopupCustomSizeVC#Home/Nav_support || action@SupportCreatorDescriptionOnlyVC#Home/Nav_support action@SupportCreatorDescriptionOnlyVC#Support_create_quick_tv || action@UIHostingController<ConfirmReportBottomSheetView>#Support_confirm_input_contact_phone view@_UIRemoteInputViewController || action@SupportCreatorDescriptionOnlyVC#Support_create_quick_tv view@_UIRemoteInputViewController || action@UICandidateViewController#Support_create_submit_request view@PopupWithCustomContentVC || action@SelectMediaSupportController#Support_create_describe_request view@SupportCreatorDescriptionOnlyVC
ios,1281,M05.05.09,"Internet, Wi-Fi và thiết bị mạng | Thiết bị kết nối | Chặn truy cập Internet thiết bị","Internet, Wi-Fi và thiết bị mạng",Thiết bị kết nối,Chặn truy cập Internet thiết bị,"Internet, Wi-Fi và thiết bị mạng",Thiết bị kết nối,Chặn truy cập Internet thiết bị,medium,validated_taxonomy_detail,true,0.6279,0.993,0.5,action@<missing>#internet_fprotect_screen/management_device/management_device_screen/devices_tab_blocking action@<missing>#internet_fprotect_screen/management_device/management_device_screen/devices_details || action@<missing>#internet_fprotect_screen/management_device/management_device_screen/devices_tab_blocking || <bos> action@<missing>#internet_fprotect_screen/management_device/management_device_screen/devices_tab_blocking,action@<missing>#internet_fprotect_screen/management_device/management_device_screen/devices_searching action@<missing>#internet_fprotect_screen/management_device/management_device_screen/devices_tab_blocking || action@<missing>#internet_fprotect_screen/management_device/management_device_screen/devices_tab_blocking action@<missing>#internet_fprotect_screen/management_device/management_device_screen/devices_details || <bos> action@<missing>#internet_fprotect_screen/management_device/management_device_screen/devices_tab_blocking || action@DeviceDetailVC#internet_fprotect_screen/management_device/management_device_screen/devices_details/device_information/protect_browse_web_icon || action@<missing>#internet_fprotect_screen/management_device/management_device_screen/devices_tab_blocking || view@SKRemoteReviewViewController view@FsListConnectedDeviceVC || action@DeviceDetailVC#adsview view@DeviceDetailVC || action@HomeVC#Home/Nav_home view@FsListConnectedDeviceVC
ios,1282,M05.06.03,"Internet, Wi-Fi và thiết bị mạng | Nhận diện và lịch sử thiết bị | Xem thiết bị mới/thiết bị lạ","Internet, Wi-Fi và thiết bị mạng",Nhận diện và lịch sử thiết bị,Xem thiết bị mới/thiết bị lạ,"Internet, Wi-Fi và thiết bị mạng",Nhận diện và lịch sử thiết bị,Xem thiết bị mới/thiết bị lạ,medium,validated_taxonomy_detail,true,0.6723,0.2549,0.25,<bos> action@<missing>#home/home_service_management/internet_service_tab/click_network_model_device_tab || action@<missing>#home/home_service_management/internet_service_tab/click_network_model_device_tab,<bos> action@<missing>#home/home_service_management/internet_service_tab/click_network_model_device_tab || action@<missing>#confirm_information_services_restore/confirm_information_back view@ServiceManageVC || action@<missing>#confirm_information_services_restore/confirm_information_back || action@<missing>#btn_back action@<missing>#confirm_information_services_restore/confirm_information_back || <bos> internet/general || action@HomeVC#btn_back action@HomeVC#Home/{id}/{id}/smart_link/https://hi.fpt.vn/sm/shopproduct-management?cat_id=3 || action@<missing>#home/home_service_management/internet_service_tab/click_network_model_device_tab || action@HomeVC#Home/Home_pull_to_refresh action@HomeVC#Home/Header/go_to_screen/ScanQR
ios,1283,M02.01.01,Trang chủ và khám phá | Trang chủ | Xem tổng quan dịch vụ trên Home,Trang chủ và khám phá,Trang chủ,Xem tổng quan dịch vụ trên Home,Trang chủ và khám phá,Trang chủ,Xem tổng quan dịch vụ trên Home,high,validated_taxonomy_detail,false,1.0,0.6534,0.375,action@HomeVC#Home/Header/Loyalty view@STWebpageController || view@HomeVC action@HomeVC#Home/Header/Loyalty || action@HomeVC#Home/Nav_home action@HomeVC#Home/Header/Loyalty,action@HomeVC#Home/Header/Loyalty view@STWebpageController || action@loyalty_home_view#Loalty_home_click_banner_detail view@loylaty_rules_view || view@STWebRemoteViewController view@loyalty_home_view || action@loyalty_home_view#loylaty_home_click_current_rank view@loylaty_rules_view || action@loyalty_home_view#loyalty_home_click_verify_now <eos> || action@HomeVC#Home/Nav_home action@HomeVC#Home/Header/Loyalty || view@HomeVC action@HomeVC#Home/Header/Loyalty || <bos> action@<missing>#web/Header/BackButton
ios,1284,M02.01.01,Trang chủ và khám phá | Trang chủ | Xem tổng quan dịch vụ trên Home,Trang chủ và khám phá,Trang chủ,Xem tổng quan dịch vụ trên Home,Trang chủ và khám phá,Trang chủ,Xem tổng quan dịch vụ trên Home,high,validated_taxonomy_detail,false,0.9574,0.9719,0.875,action@HomeVC#Home/other_manage_internet view@ServiceManageVC || action@HomeVC#btn_back action@HomeVC#Home/other_manage_internet || view@ServiceManageVC view@HomeVC,action@HomeVC#btn_back action@HomeVC#Home/other_manage_internet || action@ServiceManageVC#home/home_service_management/click_tv_service_tab view@HomeVC || action@ServiceManageVC#home/home_service_management/click_camera_service_tab view@HomeVC || action@ServiceManageVC#home/home_service_management/click_internet_service_tab view@HomeVC || action@ServiceManageVC#home/home_service_management/click_restore_service_tab view@HomeVC || view@ServiceManageVC view@HomeVC || action@ServiceManageVC#home/home_service_management/click_tv_service_tab <eos> || action@HomeVC#Home/other_manage_internet view@ServiceManageVC
ios,1285,M05.05.09,"Internet, Wi-Fi và thiết bị mạng | Thiết bị kết nối | Chặn truy cập Internet thiết bị","Internet, Wi-Fi và thiết bị mạng",Thiết bị kết nối,Chặn truy cập Internet thiết bị,"Internet, Wi-Fi và thiết bị mạng",Thiết bị kết nối,Chặn truy cập Internet thiết bị,high,reviewed_literal_evidence,false,0.999,0.9861,0.75,action@DeviceDetailVC#internet_fprotect_screen/management_device/management_device_screen/devices_details/device_information/locking_internet <eos> || action@DeviceDetailVC#home/home_fsafe/connected_devices/device_detail/toggle_tracking_protection action@DeviceDetailVC#internet_fprotect_screen/management_device/management_device_screen/devices_details/device_information/locking_internet || view@PopupVC action@PopupVC#home/home_service_management/internet_service_tab/device_control/device_detail/confirm_block_device,action@DeviceDetailVC#home/home_fsafe/connected_devices/device_detail/toggle_tracking_protection action@DeviceDetailVC#internet_fprotect_screen/management_device/management_device_screen/devices_details/device_information/locking_internet || view@SettingDeviceManagerVC <eos> || action@DeviceDetailVC#internet_fprotect_screen/management_device/management_device_screen/devices_details/device_information/locking_internet <eos> || action@DeviceDetailVC#home/home_service_management/internet_service_tab/device_control/device_detail/confirm_block_device <eos> || action@HomeVC#internet_fprotect_screen/management_device/management_device_screen/devices_tab_all action@HomeVC#Home/{id}/{id}/do_action/CALL_API_GET_ACTION || view@PopupVC action@PopupVC#home/home_service_management/internet_service_tab/device_control/device_detail/confirm_block_device || action@PopupVC#home/home_service_management/internet_service_tab/device_control/device_detail/confirm_block_device || view@DeviceDetailVC action@DeviceDetailVC#home/home_service_management/internet_service_tab/device_control/device_detail/confirm_block_device
